T	mtheta	mH2	mH	alpha	Rate_Total	dec1	error1	prob1	dec2	error2	prob2	dec3	error3	prob3	dec4	error4	prob4	dec5	error5	prob5	dec6	error6	prob6	dec7	error7	prob7	dec8	error8	prob8	dec9	error9	prob9	dec10	error10	prob10	dec11	error11	prob11	dec12	error12	prob12
2.209756e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	6.135139e-38	0.000000e+00	0.000000e+00	1.000000e+00	4.531224e-1657	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	8.057809e-65	1.285563e-01	6.420933e-01	2.203165e-517	1.074920e-01	1.000000e+00	4.529447e-38	1.350464e-01	2.676119e-04	1.573921e-38	1.616931e-01	1.960604e-03	3.729425e-717	1.095627e-01	1.000000e+00	9.095311e-69	1.280828e-01	7.522331e-01	3.177107e-40	1.529967e-01	2.225437e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.250880e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	6.842965e-38	0.000000e+00	0.000000e+00	1.000000e+00	4.638200e-1627	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.880586e-64	1.329960e-01	5.656389e-01	2.854802e-508	1.076443e-01	1.000000e+00	5.073997e-38	1.354233e-01	3.072228e-05	1.734120e-38	1.411322e-01	1.495258e-03	2.268408e-704	4.991709e-01	1.000000e+00	5.138356e-68	1.851317e-01	6.147500e-01	3.484751e-40	1.529207e-01	1.224081e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.292769e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	7.627459e-38	0.000000e+00	0.000000e+00	1.000000e+00	1.341472e-1597	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.815600e-63	1.766858e-01	6.851119e-01	2.520507e-499	1.061552e-01	1.000000e+00	5.679524e-38	1.367439e-01	9.431063e-05	1.909719e-38	1.613339e-01	1.880234e-03	7.889743e-692	3.198043e-01	1.000000e+00	2.811288e-67	1.427424e-01	7.630106e-01	3.821540e-40	1.708423e-01	6.543187e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.335438e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	8.498503e-38	0.000000e+00	0.000000e+00	1.000000e+00	1.129871e-1568	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	8.256713e-63	1.506928e-01	3.152560e-01	1.526896e-490	1.113204e-01	1.000000e+00	6.353500e-38	1.356940e-01	2.086862e-04	2.103088e-38	1.597221e-01	1.644657e-03	1.619200e-679	3.498858e-01	1.000000e+00	1.490906e-66	1.545604e-01	8.707470e-01	4.191394e-40	1.700380e-01	5.756688e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.378901e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	9.463534e-38	0.000000e+00	0.000000e+00	1.000000e+00	2.805016e-1540	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	3.650810e-62	1.280722e-01	5.003190e-02	6.389869e-482	1.057585e-01	1.000000e+00	7.101730e-38	1.366964e-01	1.722522e-03	2.315830e-38	1.444102e-01	1.568785e-03	1.939602e-667	1.107004e-01	1.000000e+00	7.666533e-66	1.523194e-01	8.461916e-01	4.597417e-40	1.543795e-01	4.781965e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.423173e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	1.053420e-37	0.000000e+00	0.000000e+00	1.000000e+00	2.102893e-1512	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.571052e-61	1.354107e-01	6.299316e-03	1.860007e-473	1.148339e-01	1.000000e+00	7.933065e-38	1.349949e-01	3.489351e-03	2.550708e-38	1.747455e-01	2.262970e-03	1.425957e-655	1.052883e-01	1.000000e+00	3.825143e-65	1.818649e-01	7.730232e-01	5.042342e-40	1.564883e-01	8.452646e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.468268e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	1.171690e-37	0.000000e+00	0.000000e+00	1.000000e+00	4.914654e-1485	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	6.581194e-61	1.627177e-01	3.742885e-03	3.791980e-465	1.141019e-01	1.000000e+00	8.855496e-38	1.352298e-01	2.847596e-03	2.806097e-38	1.506647e-01	1.779219e-03	6.353197e-644	1.099749e-01	1.000000e+00	1.852797e-64	1.305372e-01	5.987654e-01	5.531123e-40	1.548340e-01	2.486419e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.514203e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	1.302910e-37	0.000000e+00	0.000000e+00	0.000000e+00	3.599065e-1458	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.685042e-60	1.558342e-01	2.166789e-03	5.445068e-457	1.093211e-01	1.000000e+00	9.879145e-38	1.347655e-01	2.647556e-03	3.089300e-38	1.481408e-01	1.897108e-03	1.770369e-632	4.484275e-01	1.000000e+00	8.718092e-64	1.291247e-01	6.648222e-01	6.065492e-40	1.534676e-01	1.646956e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.560993e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	1.448027e-37	0.000000e+00	0.000000e+00	0.000000e+00	8.552095e-1432	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.067333e-59	1.449277e-01	2.577520e-02	5.548647e-449	1.076213e-01	1.000000e+00	1.101371e-37	1.362752e-01	3.323881e-03	3.400032e-38	1.604587e-01	2.117648e-03	2.927586e-621	1.056655e-01	1.000000e+00	3.987116e-63	1.330946e-01	2.895980e-01	6.652480e-40	1.536384e-01	1.190956e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.608654e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	1.608451e-37	0.000000e+00	0.000000e+00	0.000000e+00	6.704122e-1406	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	4.136678e-59	1.545274e-01	6.562881e-03	4.034858e-441	1.083323e-01	1.000000e+00	1.227159e-37	1.365418e-01	3.476176e-03	3.739971e-38	1.436782e-01	9.223586e-06	3.079442e-610	1.115066e-01	1.000000e+00	1.773004e-62	1.387645e-01	5.557581e-02	7.295032e-40	1.706500e-01	5.514514e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.657201e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	1.786049e-37	0.000000e+00	0.000000e+00	0.000000e+00	1.763381e-1380	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.563509e-58	1.658889e-01	5.722067e-04	2.107045e-433	1.103093e-01	1.000000e+00	1.366622e-37	1.354238e-01	3.592633e-03	4.114262e-38	1.467561e-01	1.595670e-03	2.035555e-599	1.072517e-01	1.000000e+00	7.671172e-62	1.522521e-01	1.833088e-02	8.001125e-40	1.560652e-01	6.921083e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.706652e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	1.982224e-37	0.000000e+00	0.000000e+00	0.000000e+00	1.590048e-1355	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	5.765345e-58	1.256215e-01	2.635367e-03	7.952697e-426	1.078663e-01	1.000000e+00	1.520875e-37	1.368271e-01	3.238291e-03	4.525738e-38	1.897552e-01	2.870644e-01	8.533530e-589	1.101390e-01	1.000000e+00	3.230434e-61	1.425244e-01	3.484140e-03	8.775985e-40	1.532651e-01	4.379701e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.757023e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	2.198916e-37	0.000000e+00	0.000000e+00	0.000000e+00	5.031552e-1331	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.076729e-57	1.552581e-01	1.728058e-02	2.181328e-418	1.089994e-01	1.000000e+00	1.691534e-37	1.516398e-01	3.665144e-03	4.977578e-38	1.635914e-01	1.425043e-03	2.288622e-578	1.099075e-01	1.000000e+00	1.324939e-60	1.538185e-01	2.352040e-03	9.623886e-40	1.571577e-01	4.898763e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.808332e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	2.438586e-37	0.000000e+00	0.000000e+00	0.000000e+00	5.695952e-1307	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	7.304069e-57	1.400740e-01	8.409574e-03	4.373013e-411	1.123750e-01	1.000000e+00	1.880579e-37	1.557901e-01	3.279457e-03	5.474530e-38	1.471878e-01	1.437585e-03	3.954538e-568	1.098959e-01	1.000000e+00	5.294210e-60	1.453500e-01	1.456780e-02	1.055398e-39	1.697378e-01	1.835868e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.860596e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	2.703445e-37	0.000000e+00	0.000000e+00	0.000000e+00	2.321812e-1283	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.509856e-56	1.436118e-01	2.137010e-03	6.447337e-404	1.068427e-01	1.000000e+00	2.089764e-37	1.576517e-01	3.786899e-03	6.021065e-38	1.442531e-01	1.006863e-05	4.532715e-558	3.906021e-01	9.999967e-01	2.062242e-59	1.382410e-01	6.387317e-03	1.157494e-39	1.720612e-01	7.891756e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.913832e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	2.995676e-37	0.000000e+00	0.000000e+00	0.000000e+00	3.527309e-1260	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	8.430831e-56	1.490864e-01	1.551569e-02	7.029237e-397	1.114541e-01	1.000000e+00	2.321072e-37	1.577031e-01	4.047091e-03	6.619073e-38	1.635107e-01	5.342430e-06	3.267250e-548	1.128625e-01	1.000000e+00	7.833462e-59	1.438780e-01	6.726104e-04	1.269715e-39	1.544139e-01	1.314519e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.968059e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	3.318457e-37	0.000000e+00	0.000000e+00	0.000000e+00	2.007327e-1237	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.769133e-55	1.465731e-01	1.040306e-01	5.696059e-390	1.261880e-01	1.000000e+00	2.576752e-37	1.575314e-01	3.858652e-03	7.277830e-38	1.476665e-01	1.439961e-03	1.586687e-538	1.120795e-01	1.000000e+00	2.903585e-58	1.454405e-01	4.493000e-03	1.392190e-39	1.701429e-01	1.363208e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.023295e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	3.675253e-37	0.000000e+00	0.000000e+00	0.000000e+00	4.413106e-1215	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	8.905667e-55	4.909691e-01	5.449926e-03	3.451407e-383	1.244053e-01	1.000000e+00	2.859900e-37	1.367938e-01	2.666989e-03	8.000844e-38	1.476023e-01	1.499261e-03	5.123969e-529	1.139516e-01	1.000000e+00	1.050439e-57	2.034278e-01	1.769022e-02	1.526925e-39	1.584065e-01	6.311326e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.079559e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	4.070135e-37	0.000000e+00	0.000000e+00	0.000000e+00	3.766165e-1193	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.801741e-54	4.667759e-01	1.873581e-02	1.571845e-376	1.150873e-01	1.000000e+00	3.173970e-37	2.048420e-01	6.140658e-03	8.794201e-38	1.629643e-01	1.352074e-03	1.109450e-519	1.078761e-01	1.000000e+00	3.711862e-57	1.662696e-01	1.079157e-02	1.674467e-39	1.725223e-01	4.644399e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.136870e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	4.501259e-37	0.000000e+00	0.000000e+00	0.000000e+00	1.286000e-1171	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	8.619226e-54	1.402051e-01	1.279444e-04	5.407413e-370	1.125201e-01	1.000000e+00	3.516301e-37	1.534159e-01	2.892766e-03	9.665940e-38	1.572758e-01	1.333289e-03	1.620908e-510	1.090559e-01	1.000000e+00	1.281375e-56	2.008195e-01	2.598824e-03	1.836457e-39	1.572715e-01	4.016556e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.195248e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	4.979836e-37	0.000000e+00	0.000000e+00	0.000000e+00	1.767228e-1150	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.600005e-53	2.935312e-01	1.311629e-01	1.412713e-363	1.149519e-01	1.000000e+00	3.896925e-37	1.577120e-01	2.559039e-03	1.062772e-37	1.605130e-01	1.692092e-03	1.609603e-501	1.143504e-01	1.000000e+00	4.323399e-56	1.898838e-01	1.506697e-02	2.013913e-39	1.718695e-01	6.081767e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.254712e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	5.507556e-37	0.000000e+00	0.000000e+00	0.000000e+00	9.976168e-1130	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	7.683812e-53	1.358912e-01	1.637878e-01	2.870566e-357	1.997654e-01	5.751871e-01	4.317983e-37	1.371670e-01	2.447000e-03	1.167483e-37	1.489054e-01	1.072700e-03	1.095505e-492	1.136551e-01	1.000000e+00	1.426394e-55	1.710587e-01	8.719914e-02	2.209070e-39	1.550141e-01	2.191585e-06	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.315282e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	6.088035e-37	0.000000e+00	0.000000e+00	0.000000e+00	2.365410e-1109	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	2.227950e-52	4.794227e-01	4.150879e-01	4.388831e-351	2.078192e-01	3.879753e-01	4.780921e-37	1.535690e-01	2.996039e-03	1.282880e-37	1.680521e-01	4.803851e-06	5.130739e-484	1.105705e-01	1.000000e+00	4.604669e-55	3.087977e-01	2.072730e-03	2.423380e-39	1.799002e-01	9.173485e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.376980e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	6.728961e-37	0.000000e+00	0.000000e+00	0.000000e+00	2.364304e-1089	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	6.329551e-52	4.677448e-01	4.415855e-01	5.171309e-345	2.308401e-01	2.957687e-01	5.292715e-37	1.503480e-01	2.191604e-03	1.409680e-37	1.500146e-01	8.862066e-04	1.669415e-475	1.136930e-01	1.000000e+00	1.455306e-54	4.780461e-01	5.215635e-03	2.656647e-39	1.549217e-01	8.524461e-07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.439826e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	7.435366e-37	0.000000e+00	0.000000e+00	0.000000e+00	1.018646e-1069	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.762467e-51	3.330735e-01	2.967667e-01	4.718166e-339	2.503671e-01	2.403304e-01	5.857305e-37	1.453896e-01	2.447086e-03	1.548930e-37	1.459823e-01	9.482923e-04	3.796893e-467	1.126940e-01	1.000000e+00	4.495589e-54	3.023263e-01	1.476549e-02	2.913085e-39	1.736094e-01	3.665093e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.503842e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	8.212756e-37	0.000000e+00	0.000000e+00	0.000000e+00	1.924479e-1050	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.818402e-51	1.551308e-01	2.865646e-01	3.349576e-333	3.123750e-01	1.236831e-01	6.479350e-37	1.592641e-01	2.401691e-03	1.701463e-37	1.656600e-01	1.151864e-03	6.070609e-459	1.113635e-01	1.000000e+00	1.362125e-53	1.569875e-01	4.023803e-02	3.194290e-39	1.682528e-01	2.023693e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.569049e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	9.070412e-37	0.000000e+00	0.000000e+00	0.000000e+00	1.608822e-1031	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.293513e-50	1.386141e-01	1.866296e-02	1.858196e-327	3.583773e-01	7.149677e-02	7.166217e-37	1.403324e-01	2.100787e-03	1.869155e-37	1.661632e-01	1.044117e-03	6.870529e-451	1.118643e-01	1.000000e+00	4.042017e-53	1.332846e-01	1.665999e-01	3.504044e-39	1.546605e-01	5.112357e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.635470e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	1.001446e-36	0.000000e+00	0.000000e+00	0.000000e+00	6.085073e-1013	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.409469e-50	2.699213e-01	1.862288e-01	8.092779e-322	3.622213e-01	9.762706e-02	7.922753e-37	1.411250e-01	2.197130e-03	2.053281e-37	1.596167e-01	9.517282e-04	5.543009e-443	1.085233e-01	1.000000e+00	1.176680e-52	4.498476e-01	4.029576e-01	3.842206e-39	1.602181e-01	4.104088e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.703127e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	1.105330e-36	0.000000e+00	0.000000e+00	0.000000e+00	1.055819e-994	0.000000e+00	5.035901e-06	0.000000e+00	0.000000e+00	0.000000e+00	8.831645e-50	4.296325e-01	2.680101e-01	2.779538e-316	3.409271e-01	7.231123e-02	8.755840e-37	1.536414e-01	2.005442e-03	2.255321e-37	1.640009e-01	2.439783e-06	3.203874e-435	1.070381e-01	1.000000e+00	3.355975e-52	4.581150e-01	4.282176e-01	4.213816e-39	1.593401e-01	4.660687e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.772042e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	1.219787e-36	0.000000e+00	0.000000e+00	0.000000e+00	8.319071e-977	1.095133e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.245985e-49	2.075562e-01	2.143144e-01	7.559408e-311	2.355393e-01	2.078855e-01	9.674405e-37	1.589283e-01	2.102953e-03	2.477251e-37	1.510770e-01	7.485417e-04	1.336155e-427	1.073840e-01	1.000000e+00	9.387188e-52	4.444546e-01	3.468558e-01	4.621235e-39	1.550632e-01	4.291530e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.842241e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	1.346135e-36	0.000000e+00	0.000000e+00	0.000000e+00	3.144822e-959	1.117355e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.619599e-49	4.457667e-01	2.401422e-01	1.635249e-305	3.524372e-01	5.951155e-02	1.069013e-36	1.505925e-01	3.480704e-03	2.720548e-37	1.613950e-01	8.323988e-04	4.040721e-420	1.113906e-01	1.000000e+00	2.575976e-51	4.640295e-01	3.152875e-01	5.067412e-39	1.730550e-01	9.689887e-07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.913746e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	1.484477e-36	0.000000e+00	0.000000e+00	0.000000e+00	5.675152e-942	1.115025e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.381269e-48	1.432188e-01	9.408646e-02	2.823246e-300	5.203894e-01	2.438550e-02	1.180108e-36	1.604451e-01	3.007534e-03	2.988102e-37	1.485401e-01	8.670791e-04	8.919890e-413	1.099582e-01	1.000000e+00	6.935879e-51	1.401998e-01	1.575167e-02	5.558541e-39	1.560270e-01	7.199396e-07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.986581e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	1.637152e-36	0.000000e+00	0.000000e+00	0.000000e+00	4.954189e-925	1.146722e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.340257e-48	2.606167e-01	1.266322e-01	3.848219e-295	1.080001e-01	1.000000e+00	1.302942e-36	1.446324e-01	1.356280e-03	3.281149e-37	1.610139e-01	8.825402e-04	1.444784e-405	1.103296e-01	1.000000e+00	1.834781e-50	2.135574e-01	1.671806e-01	6.095017e-39	1.585939e-01	4.857905e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.060772e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	1.805180e-36	0.000000e+00	0.000000e+00	0.000000e+00	2.118934e-908	1.114140e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.947710e-48	1.648365e-01	1.254165e-01	4.370491e-290	3.214547e-01	1.023458e-01	1.438189e-36	1.409319e-01	1.662099e-03	3.603067e-37	1.581216e-01	8.092514e-04	1.728638e-398	1.134990e-01	1.000000e+00	4.767891e-50	1.351729e-01	1.907699e-01	6.684291e-39	1.561653e-01	5.154111e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.136344e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	1.989997e-36	0.000000e+00	0.000000e+00	0.000000e+00	4.502106e-892	1.108534e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.861375e-47	1.385635e-01	9.495344e-03	3.942000e-285	2.856533e-01	2.888405e-01	1.587036e-36	1.414343e-01	1.593081e-03	3.956305e-37	1.641375e-01	7.757932e-04	1.534298e-391	1.122545e-01	1.000000e+00	1.217094e-49	1.595102e-01	2.191610e-01	7.330220e-39	1.565534e-01	3.682440e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.213322e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	2.193395e-36	0.000000e+00	0.000000e+00	0.000000e+00	4.808935e-876	1.119421e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.290432e-47	1.551111e-01	1.029130e-02	2.887153e-280	7.443851e-01	9.624161e-02	1.750947e-36	1.399533e-01	2.533418e-03	4.344094e-37	1.535349e-01	5.843768e-04	1.016190e-384	1.267721e-01	1.000000e+00	3.055765e-49	4.379700e-01	2.438967e-01	8.038275e-39	1.604615e-01	3.569427e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.291732e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	2.417037e-36	0.000000e+00	0.000000e+00	0.000000e+00	2.617846e-860	1.100033e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.741435e-47	1.412750e-01	4.476752e-02	1.721388e-275	3.727744e-01	4.043267e-02	1.931252e-36	1.402239e-01	1.874437e-03	4.769699e-37	1.476707e-01	5.741774e-04	5.051354e-378	1.182079e-01	1.000000e+00	7.537504e-49	3.841076e-01	1.643398e-01	8.815195e-39	1.604643e-01	4.601954e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.371602e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	2.662830e-36	0.000000e+00	0.000000e+00	0.000000e+00	7.342769e-845	1.095646e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.178156e-46	1.391979e-01	1.042382e-01	8.391547e-271	5.853620e-01	2.718362e-01	2.129535e-36	1.425276e-01	1.640599e-03	5.236281e-37	1.663913e-01	4.832477e-04	1.894176e-371	1.181235e-01	1.000000e+00	1.828399e-48	1.650137e-01	1.070122e-01	9.666709e-39	1.732007e-01	5.400534e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.452959e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	2.933337e-36	0.000000e+00	0.000000e+00	0.000000e+00	1.075984e-829	1.222499e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.798648e-46	1.426682e-01	5.524767e-02	3.360056e-266	3.864999e-01	7.111501e-02	2.347836e-36	1.424562e-01	1.453443e-03	5.749001e-37	1.512141e-01	5.642366e-04	5.487553e-365	1.491771e-01	8.283854e-01	4.364622e-48	2.552868e-01	1.277431e-01	1.060062e-38	1.748746e-01	5.017805e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.535829e-03	1.000000e-20	1.739483e+02	1.250000e+02	-4.202828e-04	3.230756e-36	0.000000e+00	0.000000e+00	0.000000e+00	8.326194e-815	1.089433e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.041993e-45	1.398252e-01	4.438733e-02	1.108287e-261	9.521946e-01	9.978378e-01	2.588042e-36	1.423373e-01	1.215027e-03	6.310871e-37	1.633805e-01	5.518515e-04	1.195236e-358	1.197324e+00	3.540914e-01	1.025349e-47	1.545673e-01	1.890371e-02	1.162718e-38	1.560826e-01	6.851261e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
