T	mtheta	mH2	mH	alpha	Rate_Total	dec1	error1	prob1	dec2	error2	prob2	dec3	error3	prob3	dec4	error4	prob4	dec5	error5	prob5	dec6	error6	prob6	dec7	error7	prob7	dec8	error8	prob8	dec9	error9	prob9	dec10	error10	prob10	dec11	error11	prob11	dec12	error12	prob12
7.208715e-02	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	1.957403e-35	9.541923e-1518	0.000000e+00	0.000000e+00	1.021105e-73	1.686134e-01	3.734065e-01	3.751511e-2099	0.000000e+00	0.000000e+00	1.409995e-35	1.408648e-01	1.931076e-03	1.118652e-42	1.635778e-01	2.201845e-01	4.239299e-38	1.740237e-01	1.339817e-03	9.294418e-39	1.634412e-01	2.170686e-04	3.550892e-48	1.864065e-01	1.512086e-01	5.422229e-36	1.379126e-01	2.913246e-03	1.665095e-40	1.774703e-01	6.119488e-05	1.052261e-978	4.373945e-01	1.000000e+00	1.660473e-1109	0.000000e+00	9.088713e-128
7.342870e-02	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	2.161415e-35	3.149961e-1490	0.000000e+00	0.000000e+00	8.343241e-73	1.462417e-01	3.460436e-01	5.031113e-2061	0.000000e+00	0.000000e+00	1.556090e-35	1.415229e-01	2.177763e-03	2.102060e-42	1.742049e-01	1.817737e-01	4.640346e-38	1.758362e-01	4.583388e-04	1.017111e-38	1.770440e-01	3.098729e-04	8.621929e-48	1.752439e-01	1.011036e-01	5.996494e-36	1.597170e-01	4.346544e-03	1.822319e-40	1.778521e-01	5.922424e-05	5.012455e-961	3.470407e-01	1.000000e+00	1.888609e-1089	0.000000e+00	1.554155e-107
7.479523e-02	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	2.385223e-35	3.281135e-1463	0.000000e+00	0.000000e+00	6.558337e-72	1.478327e-01	3.829953e-01	1.319099e-2023	0.000000e+00	0.000000e+00	1.716616e-35	1.540161e-01	1.978842e-03	3.904317e-42	1.660088e-01	2.294986e-01	5.078865e-38	1.601833e-01	1.970718e-04	1.113192e-38	1.669148e-01	2.233935e-04	2.060520e-47	4.361998e-01	9.009972e-02	6.623945e-36	1.595641e-01	2.258990e-03	1.994191e-40	1.879271e-01	1.084902e-04	1.134310e-943	3.402936e-01	1.000000e+00	9.259758e-1070	0.000000e+00	0.000000e+00
7.618718e-02	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	2.631971e-35	1.096628e-1436	0.000000e+00	0.000000e+00	4.962865e-71	1.403983e-01	4.722431e-01	7.341940e-1987	0.000000e+00	0.000000e+00	1.893259e-35	1.590351e-01	2.000144e-03	7.168916e-42	1.677422e-01	1.990014e-01	5.558077e-38	1.774719e-01	2.088340e-04	1.218265e-38	1.676748e-01	2.896041e-04	4.840761e-47	1.567982e-01	1.528049e-02	7.319131e-36	1.421944e-01	3.265346e-03	2.182528e-40	1.900339e-01	1.249932e-04	1.235571e-926	3.569941e-01	1.000000e+00	1.990894e-1050	0.000000e+00	0.000000e+00
7.760503e-02	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	2.903860e-35	1.196946e-1410	0.000000e+00	0.000000e+00	3.618149e-70	1.334735e-01	7.728170e-01	8.616136e-1951	0.000000e+00	0.000000e+00	2.087956e-35	1.440032e-01	2.726419e-03	1.301727e-41	1.693535e-01	1.849493e-01	6.084984e-38	1.728451e-01	4.316911e-04	1.333176e-38	1.790045e-01	2.429185e-04	1.119970e-46	2.627887e-01	1.607268e-02	8.084607e-36	1.517385e-01	3.096758e-03	2.388546e-40	1.746690e-01	1.230457e-04	6.572741e-910	4.678746e-01	1.000000e+00	1.877073e-1031	0.000000e+00	0.000000e+00
7.904928e-02	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	3.201242e-35	4.381520e-1385	0.000000e+00	0.000000e+00	2.543321e-69	1.323047e-01	7.233649e-01	2.225645e-1915	0.000000e+00	0.000000e+00	2.300816e-35	1.607046e-01	2.964052e-03	2.337676e-41	1.564637e-01	1.535566e-01	6.656679e-38	1.694582e-01	2.697172e-04	1.459013e-38	1.627314e-01	3.144339e-04	2.551740e-46	1.377340e-01	5.187627e-02	8.922815e-36	1.386799e-01	2.154985e-03	2.613851e-40	1.758602e-01	9.554461e-05	1.727996e-893	3.752849e-01	1.000000e+00	8.046390e-1013	0.000000e+00	0.000000e+00
8.052040e-02	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	3.528882e-35	5.436813e-1360	0.000000e+00	0.000000e+00	1.724428e-68	1.304877e-01	7.188250e-01	1.282857e-1880	0.000000e+00	0.000000e+00	2.535375e-35	1.448451e-01	1.327173e-03	4.152985e-41	1.866826e-01	9.950011e-01	7.284522e-38	1.601481e-01	2.107709e-04	1.596572e-38	1.625151e-01	1.915141e-04	5.724301e-46	1.402349e-01	9.226308e-02	9.845927e-36	1.415107e-01	2.026253e-03	2.860247e-40	1.750856e-01	6.426825e-05	2.228237e-877	1.053176e-01	1.000000e+00	1.569515e-994	2.016773e+00	1.000000e+00
8.201889e-02	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	3.889187e-35	2.347495e-1335	0.000000e+00	0.000000e+00	1.128765e-67	1.344666e-01	5.222137e-01	1.726217e-1846	0.000000e+00	0.000000e+00	2.792998e-35	1.414749e-01	1.861167e-03	7.300352e-41	1.543085e-01	9.816012e-01	7.971356e-38	1.606085e-01	5.965759e-06	1.747010e-38	1.636518e-01	1.907792e-04	1.265118e-45	1.452193e-01	4.564501e-02	1.086432e-35	1.487981e-01	2.961463e-03	3.129647e-40	1.918384e-01	9.719439e-05	1.520180e-861	8.132114e-01	1.000000e+00	1.409779e-976	4.574150e-01	1.000000e+00
8.354528e-02	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	4.284212e-35	3.622017e-1311	0.000000e+00	4.940656e-324	7.138020e-67	1.399409e-01	3.976368e-01	5.479471e-1813	0.000000e+00	0.000000e+00	3.075847e-35	1.417444e-01	1.583301e-03	1.270193e-40	1.361391e-01	9.808872e-01	8.729777e-38	2.528303e-01	9.792254e-04	1.911620e-38	1.654230e-01	2.950444e-04	2.755404e-45	1.439163e-01	4.821374e-02	1.197677e-35	1.601339e-01	2.176576e-03	3.424589e-40	1.783266e-01	9.355063e-05	5.209530e-846	4.349445e-01	1.000000e+00	5.847793e-959	1.012054e-01	1.000000e+00
8.510007e-02	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	4.718374e-35	2.000484e-1287	0.000000e+00	3.649121e-305	4.362360e-66	2.073928e-01	4.653569e-01	4.287955e-1780	0.000000e+00	0.000000e+00	3.386352e-35	1.402397e-01	2.473557e-03	2.186806e-40	1.684385e-01	8.361569e-02	9.542541e-38	1.659461e-01	2.396624e-04	2.091466e-38	1.659352e-01	9.970156e-05	5.914912e-45	1.369108e-01	2.308918e-02	1.320329e-35	1.468208e-01	2.119833e-03	3.746822e-40	1.770687e-01	1.387173e-04	9.283039e-831	3.227065e-01	1.000000e+00	1.199807e-941	2.880446e-01	1.000000e+00
8.668380e-02	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	5.194642e-35	4.089687e-1264	0.000000e+00	0.000000e+00	2.578227e-65	2.237417e-01	5.484381e-01	8.340372e-1748	0.000000e+00	0.000000e+00	3.726892e-35	1.404870e-01	1.930470e-03	3.727704e-40	1.703783e-01	8.270828e-02	1.043809e-37	1.745283e-01	8.881228e-04	2.288144e-38	1.635736e-01	1.457754e-04	1.251948e-44	1.368355e-01	1.635000e-02	1.454945e-35	1.594398e-01	2.057692e-03	4.099082e-40	1.787504e-01	4.947955e-05	8.529633e-816	1.154970e-01	1.000000e+00	1.166080e-924	4.643667e-01	1.000000e+00
8.829700e-02	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	5.717365e-35	3.119327e-1241	0.000000e+00	0.000000e+00	1.474012e-64	1.302638e-01	6.246199e-01	4.195296e-1716	0.000000e+00	0.000000e+00	4.100406e-35	1.428152e-01	1.616206e-03	6.292776e-40	1.335053e-01	9.234524e-01	1.142178e-37	1.615063e-01	1.572748e-04	2.503237e-38	1.631147e-01	1.930735e-04	2.612429e-44	2.132711e-01	1.229680e-02	1.602926e-35	1.447135e-01	1.365852e-03	4.484596e-40	1.778588e-01	5.796325e-06	4.343473e-801	3.049101e-01	1.000000e+00	5.539082e-908	4.319534e-01	1.000000e+00
8.994022e-02	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	6.290779e-35	9.116961e-1219	0.000000e+00	0.000000e+00	8.165869e-64	2.034938e-01	6.331681e-01	5.556442e-1685	0.000000e+00	0.000000e+00	4.510168e-35	1.426158e-01	1.406034e-03	1.051876e-39	1.414098e-01	9.053430e-01	1.249439e-37	1.631678e-01	2.425919e-04	2.738186e-38	1.693341e-01	2.554927e-04	5.380794e-44	3.872096e-01	3.513508e-02	1.765224e-35	1.446855e-01	1.191487e-03	4.904854e-40	1.918127e-01	3.653266e-09	1.167354e-786	3.242418e-01	1.000000e+00	1.303759e-891	4.985959e-01	1.000000e+00
9.161402e-02	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	6.919586e-35	1.029212e-1196	0.000000e+00	0.000000e+00	4.380038e-63	1.329308e-01	8.154482e-01	1.978760e-1654	0.000000e+00	0.000000e+00	4.959356e-35	1.425759e-01	1.319427e-03	1.741718e-39	1.371803e-01	9.274255e-01	1.366528e-37	1.672528e-01	1.984812e-04	2.994738e-38	1.762515e-01	2.603969e-04	1.092742e-43	1.726352e-01	1.236990e-02	1.943343e-35	1.414681e-01	1.700991e-03	5.365445e-40	1.787442e-01	9.009168e-06	1.674085e-772	1.027114e-01	1.000000e+00	1.539400e-875	4.187275e-01	1.000000e+00
9.331898e-02	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	7.609174e-35	4.596272e-1175	0.000000e+00	0.000000e+00	2.278805e-62	1.408349e-01	7.741626e-01	1.952655e-1624	0.000000e+00	0.000000e+00	5.451887e-35	1.431607e-01	1.117303e-03	2.857155e-39	1.452259e-01	9.323682e-01	1.494593e-37	1.664905e-01	1.795392e-04	3.275513e-38	1.683547e-01	3.098737e-04	2.191808e-43	3.619700e-01	5.729432e-02	2.138721e-35	1.418974e-01	1.926896e-03	5.867608e-40	1.832185e-01	5.218763e-08	1.348639e-758	1.026247e-01	1.000000e+00	9.243476e-860	8.098686e-01	1.000000e+00
9.505566e-02	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	8.366672e-35	8.272761e-1154	0.000000e+00	0.000000e+00	1.150011e-61	1.526397e-01	7.418809e-01	5.454782e-1595	0.000000e+00	0.000000e+00	5.992671e-35	1.428333e-01	1.577924e-03	4.645038e-39	1.638794e-01	1.417169e-02	1.634817e-37	1.608286e-01	2.029090e-04	3.582526e-38	1.782231e-01	4.779635e-07	4.337027e-43	1.699926e-01	3.686003e-01	2.353542e-35	1.403667e-01	1.328810e-03	6.418234e-40	1.777852e-01	7.400500e-05	6.050754e-745	1.090272e-01	1.000000e+00	2.853065e-844	4.600428e-01	1.000000e+00
9.682466e-02	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	9.198807e-35	6.091665e-1133	0.000000e+00	0.000000e+00	5.632907e-61	1.875615e-01	4.750383e-01	4.418343e-1566	0.000000e+00	0.000000e+00	6.586998e-35	1.439094e-01	1.552394e-03	7.487177e-39	1.388927e-01	2.261286e-05	1.788470e-37	1.617201e-01	4.622653e-06	3.919427e-38	1.679707e-01	2.159137e-04	8.479001e-43	1.626571e-01	3.005349e-01	2.589187e-35	1.599473e-01	1.529901e-03	7.021410e-40	1.783203e-01	8.130256e-07	1.526635e-731	1.066303e-01	1.000000e+00	4.587991e-829	3.333276e-01	1.000000e+00
9.862658e-02	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	1.011628e-34	1.861805e-1112	0.000000e+00	0.000000e+00	2.679319e-60	1.463892e-01	5.344297e-01	1.058103e-1537	0.000000e+00	0.000000e+00	7.242747e-35	1.873940e-01	2.856555e-03	1.196204e-38	1.400104e-01	1.366765e-05	1.956443e-37	1.605551e-01	1.794897e-04	4.287587e-38	1.630450e-01	2.305236e-04	1.637331e-42	1.512075e-01	3.714405e-01	2.848404e-35	1.446956e-01	1.113700e-03	7.681429e-40	1.762818e-01	1.683881e-06	2.190990e-718	1.232094e-01	1.000000e+00	3.811495e-814	1.034664e-01	1.000000e+00
1.004620e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	1.110635e-34	2.398719e-1092	0.000000e+00	0.000000e+00	1.237494e-59	1.350637e-01	2.717880e-01	7.647984e-1510	0.000000e+00	0.000000e+00	7.947740e-35	1.465599e-01	9.338370e-04	1.893250e-38	1.409262e-01	1.929414e-05	2.138631e-37	1.720758e-01	2.199242e-04	4.686971e-38	1.690554e-01	2.575779e-04	3.121185e-42	1.683932e-01	2.353036e-01	3.130561e-35	1.434023e-01	1.471092e-03	8.396299e-40	1.786600e-01	3.545329e-05	1.806106e-705	1.091932e-01	1.000000e+00	1.722056e-799	1.124898e-01	1.000000e+00
1.023317e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	1.217206e-34	1.318102e-1072	0.000000e+00	0.000000e+00	5.545778e-59	1.575293e-01	4.312863e-02	1.713865e-1482	0.000000e+00	0.000000e+00	8.707770e-35	1.421120e-01	1.644629e-03	2.966031e-38	1.347504e-01	1.455028e-05	2.332951e-37	1.737970e-01	3.488844e-04	5.112590e-38	1.841706e-01	2.636996e-04	5.867401e-42	1.726351e-01	1.813977e-01	3.432790e-35	1.436665e-01	1.255019e-03	9.159258e-40	1.768746e-01	5.137743e-05	8.793811e-693	2.844796e-01	1.000000e+00	4.188620e-785	1.066931e-01	1.000000e+00
1.042361e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	1.333544e-34	3.177700e-1053	0.000000e+00	0.000000e+00	2.416807e-58	1.553325e-01	1.728290e-02	1.219807e-1455	0.000000e+00	0.000000e+00	9.536202e-35	1.627079e-01	1.627069e-03	4.607312e-38	1.375123e-01	1.996951e-05	2.545001e-37	1.620853e-01	1.867257e-04	5.577655e-38	1.647682e-01	2.938251e-07	1.090147e-41	1.670813e-01	2.400295e-01	3.763498e-35	1.412554e-01	1.688591e-03	9.991340e-40	1.797295e-01	8.163263e-05	2.411205e-680	1.027732e-01	1.000000e+00	5.558771e-771	1.062542e-01	1.000000e+00
1.061759e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	1.460774e-34	3.356314e-1034	0.000000e+00	0.000000e+00	1.024920e-57	2.075638e-01	5.407630e-03	2.789466e-1429	0.000000e+00	0.000000e+00	1.044217e-34	1.630177e-01	1.637287e-03	7.097579e-38	1.653444e-01	8.627007e-01	2.775769e-37	1.776193e-01	3.331087e-04	6.083230e-38	1.667169e-01	1.683553e-04	2.001821e-41	1.638906e-01	2.233718e-01	4.124516e-35	1.415766e-01	1.411614e-03	1.089748e-39	1.798253e-01	4.246672e-05	3.993926e-668	1.248957e-01	1.000000e+00	4.067140e-757	1.025374e-01	1.000000e+00
1.081519e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	1.598865e-34	1.605977e-1015	0.000000e+00	0.000000e+00	4.228840e-57	1.576786e-01	3.536213e-03	2.106550e-1403	0.000000e+00	0.000000e+00	1.142519e-34	1.485540e-01	1.752865e-03	1.084192e-37	1.447169e-01	3.254557e-03	3.025531e-37	1.672746e-01	2.024756e-04	6.630587e-38	1.655888e-01	1.767146e-04	3.632867e-41	1.672283e-01	1.743357e-01	4.515611e-35	1.616600e-01	1.944490e-03	1.187786e-39	1.792717e-01	3.127246e-09	3.947108e-656	1.129900e-01	1.000000e+00	1.658670e-743	1.057671e-01	1.000000e+00
1.101646e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	1.750060e-34	3.462976e-997	1.759786e+00	1.000000e+00	1.699313e-56	1.327831e-01	1.959374e-02	5.355512e-1378	0.000000e+00	0.000000e+00	1.250003e-34	1.438550e-01	1.265332e-05	1.643123e-37	1.636187e-01	8.402650e-01	3.299965e-37	2.235342e-01	4.798678e-04	7.226729e-38	1.648687e-01	2.218950e-04	6.519492e-41	1.625043e-01	1.428425e-01	4.943775e-35	1.464886e-01	9.529877e-04	1.294505e-39	1.808594e-01	2.615683e-09	2.354525e-644	1.096024e-01	1.000000e+00	3.810900e-730	1.201682e-01	1.000000e+00
1.122148e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	1.914923e-34	3.482108e-979	4.514890e-01	1.000000e+00	6.656769e-56	1.535930e-01	3.891132e-03	4.662185e-1353	0.000000e+00	0.000000e+00	1.366929e-34	1.465510e-01	1.174077e-03	2.471346e-37	1.469351e-01	8.097809e-01	3.593928e-37	1.603257e-01	2.335534e-04	7.875876e-38	1.662747e-01	2.453031e-04	1.157531e-40	1.360090e-01	9.971195e-01	5.411251e-35	1.439208e-01	1.685624e-03	1.410736e-39	1.928412e-01	3.011787e-09	8.551870e-633	1.019698e-01	1.000000e+00	4.988838e-717	1.276215e-01	1.000000e+00
1.143031e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	2.093434e-34	1.631286e-961	3.503795e-01	1.000000e+00	2.538125e-55	1.813050e-01	1.745828e-01	1.421728e-1328	0.000000e+00	0.000000e+00	1.493134e-34	1.485520e-01	1.383453e-03	3.684888e-37	1.407824e-01	4.315960e-05	3.911670e-37	1.606173e-01	2.779783e-04	8.572190e-38	1.650183e-01	1.870882e-04	2.030179e-40	1.791153e-01	9.910415e-01	5.918288e-35	2.183280e-01	3.768466e-03	1.535474e-39	1.934949e-01	1.354573e-09	1.906345e-621	1.079744e-01	1.000000e+00	3.752764e-704	1.153550e-01	1.000000e+00
1.164303e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	2.286808e-34	3.632551e-944	3.441830e-01	1.000000e+00	9.444158e-55	1.384545e-01	3.476580e-03	1.549153e-1304	0.000000e+00	0.000000e+00	1.629948e-34	1.632905e-01	1.339608e-03	5.453125e-37	1.631849e-01	4.330386e-05	4.257662e-37	1.615450e-01	1.298697e-05	9.329733e-38	1.657141e-01	1.747436e-04	3.524106e-40	1.645159e-01	9.602515e-01	6.461960e-35	1.439280e-01	1.845037e-03	1.671202e-39	1.856867e-01	2.342212e-09	2.631321e-610	1.098320e-01	1.000000e+00	1.674543e-691	4.343498e-01	1.000000e+00
1.185971e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	2.499291e-34	3.895136e-927	4.069156e-01	1.000000e+00	3.429445e-54	1.870350e-01	9.057693e-03	6.115430e-1281	0.000000e+00	0.000000e+00	1.779526e-34	1.559835e-01	1.567831e-03	8.012206e-37	1.644253e-01	7.482313e-06	4.633505e-37	1.656157e-01	1.849748e-04	1.015399e-37	1.669050e-01	1.352715e-04	6.055253e-40	1.687243e-01	8.357707e-02	7.060803e-35	1.443947e-01	1.892822e-03	1.818941e-39	1.789970e-01	4.257130e-05	2.271579e-599	1.070541e-01	1.000000e+00	4.298156e-679	3.986768e-01	1.000000e+00
1.208042e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	2.728222e-34	2.035910e-910	4.741375e-01	1.000000e+00	1.213971e-53	1.553097e-01	1.388485e-02	8.954386e-1258	0.000000e+00	0.000000e+00	1.940305e-34	1.441220e-01	1.148691e-05	1.167474e-36	1.391031e-01	4.125677e-05	5.035589e-37	1.794751e-01	2.727201e-04	1.103586e-37	1.679823e-01	1.514084e-04	1.028577e-39	1.697930e-01	8.702792e-02	7.700735e-35	1.544343e-01	1.823679e-03	1.977051e-39	1.794383e-01	3.561721e-08	1.236104e-588	1.077008e-01	1.000000e+00	6.405139e-667	1.057783e-01	1.000000e+00
1.230524e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	2.977815e-34	5.260516e-894	4.850844e-01	1.000000e+00	4.197693e-53	2.025118e-01	2.074272e-03	4.913931e-1235	0.000000e+00	0.000000e+00	2.114287e-34	1.496407e-01	1.415838e-03	1.689012e-36	1.370568e-01	6.936544e-05	5.472023e-37	1.753456e-01	2.887299e-04	1.199288e-37	1.650018e-01	1.616302e-07	1.729661e-39	1.678324e-01	9.652925e-01	8.399277e-35	1.433511e-01	7.830992e-06	2.148266e-39	1.792564e-01	8.328067e-08	4.274834e-578	1.081925e-01	1.000000e+00	5.937646e-655	2.401315e-01	1.000000e+00
1.253424e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	3.251164e-34	6.809633e-878	4.931370e-01	1.000000e+00	1.418254e-52	1.771570e-01	1.293568e-03	1.043451e-1212	0.000000e+00	0.000000e+00	2.303794e-34	1.670788e-01	1.171956e-05	2.426973e-36	1.372997e-01	5.973917e-05	5.946644e-37	1.621197e-01	1.482068e-04	1.303172e-37	1.671193e-01	1.644153e-07	2.880828e-39	1.613453e-01	8.824385e-02	9.157975e-35	1.433972e-01	1.434501e-03	2.334338e-39	1.802384e-01	3.110921e-05	9.678574e-568	4.315782e-01	1.000000e+00	3.200293e-643	1.144701e-01	1.000000e+00
1.276751e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	3.546589e-34	4.467890e-862	8.038526e-01	1.000000e+00	4.678478e-52	1.421445e-01	2.838403e-02	8.598481e-1191	0.000000e+00	0.000000e+00	2.507002e-34	1.478788e-01	1.212648e-03	3.459465e-36	1.380905e-01	9.707434e-05	6.453032e-37	1.665940e-01	1.780391e-04	1.414118e-37	1.724681e-01	1.729082e-06	4.746332e-39	1.757012e-01	7.545120e-01	9.970525e-35	1.440156e-01	1.800995e-03	2.533248e-39	1.792210e-01	6.581070e-07	1.386504e-557	4.295849e-01	1.000000e+00	1.070885e-631	1.054434e-01	1.000000e+00
1.300511e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	3.868898e-34	1.503648e-846	4.407212e-01	1.000000e+00	1.508737e-51	1.644651e-01	1.147350e-04	2.826292e-1169	0.000000e+00	0.000000e+00	2.726434e-34	1.602416e-01	1.307863e-03	4.897511e-36	1.379820e-01	1.720882e-05	6.999556e-37	1.784895e-01	3.130510e-04	1.533971e-37	1.699885e-01	1.447499e-04	7.745816e-39	1.339744e-01	9.455420e-01	1.084851e-34	1.603938e-01	1.698425e-03	2.747853e-39	1.796911e-01	5.118494e-05	1.293913e-547	4.018932e-01	1.000000e+00	2.202647e-620	1.157329e-01	1.000000e+00
1.324714e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	4.224041e-34	2.630893e-831	2.316772e-01	1.000000e+00	4.766618e-51	5.372113e-01	1.901798e-02	3.749847e-1148	0.000000e+00	0.000000e+00	2.965161e-34	1.520860e-01	1.404831e-03	6.888936e-36	1.426051e-01	4.070486e-05	7.593587e-37	1.618339e-01	2.080688e-04	1.664057e-37	1.680319e-01	1.635673e-04	1.252226e-38	3.493049e-01	8.481803e-01	1.180578e-34	1.431054e-01	1.660217e-03	2.980837e-39	1.811162e-01	2.124981e-05	7.775273e-538	1.030344e-01	1.000000e+00	2.813528e-609	1.133135e-01	1.000000e+00
1.349367e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	4.609454e-34	2.372356e-816	1.122337e-01	1.000000e+00	1.468909e-50	1.437498e-01	3.465194e-05	2.038971e-1127	0.000000e+00	0.000000e+00	3.220111e-34	1.580655e-01	1.233442e-03	9.617239e-36	1.602274e-01	5.282133e-05	8.227225e-37	1.611534e-01	2.654584e-04	1.802860e-37	1.680725e-01	1.557536e-04	2.004255e-38	1.633383e-01	4.176795e-05	1.282908e-34	1.444915e-01	9.242674e-06	3.229659e-39	1.793110e-01	3.491242e-06	3.151483e-528	1.100539e-01	1.000000e+00	2.292130e-598	3.640553e-01	1.000000e+00
1.374479e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	5.031998e-34	1.161281e-801	1.075861e-01	1.000000e+00	4.433038e-50	3.031086e-01	3.216920e-02	4.663600e-1107	0.000000e+00	0.000000e+00	3.494755e-34	1.510384e-01	1.261202e-03	1.333708e-35	1.382473e-01	1.226828e-05	8.907684e-37	1.625044e-01	1.993146e-04	1.951975e-37	1.681778e-01	1.365823e-04	3.177979e-38	1.375913e-01	8.835190e-06	1.392660e-34	1.674478e-01	9.816820e-06	3.496599e-39	1.792916e-01	1.750636e-07	8.511323e-519	1.007066e-01	1.000000e+00	1.155605e-587	2.956127e-01	1.000000e+00
1.400058e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	5.501738e-34	3.123957e-787	3.263909e-01	1.000000e+00	1.311550e-49	2.803900e-01	1.648807e-01	4.486978e-1087	0.000000e+00	0.000000e+00	3.793354e-34	1.462910e-01	6.622577e-06	1.838708e-35	1.366374e-01	8.275871e-06	9.645290e-37	1.627686e-01	1.514468e-04	2.113598e-37	1.692668e-01	1.859419e-04	4.995651e-38	1.385832e-01	2.465572e-05	1.512217e-34	1.481523e-01	1.145501e-03	3.786224e-39	1.802663e-01	2.864528e-09	1.544826e-509	1.048818e-01	1.000000e+00	3.711739e-577	4.624916e-01	1.000000e+00
1.426114e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	6.016883e-34	4.480679e-773	4.553891e-01	1.000000e+00	3.800459e-49	4.218295e-01	3.535198e-01	1.863006e-1067	0.000000e+00	0.000000e+00	4.111142e-34	1.503901e-01	9.426774e-04	2.516746e-35	1.574416e-01	5.085103e-05	1.043233e-36	1.665002e-01	2.161737e-04	2.286119e-37	1.687050e-01	1.063010e-04	7.779020e-38	1.381531e-01	4.003755e-06	1.640529e-34	1.636456e-01	2.140125e-03	4.094942e-39	1.837535e-01	2.112805e-09	1.933655e-500	3.750990e-01	1.000000e+00	7.647037e-567	3.921921e-01	1.000000e+00
1.452654e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	6.585928e-34	3.464987e-759	1.068560e-01	1.000000e+00	1.077868e-48	4.520612e-01	3.803324e-01	3.392967e-1048	0.000000e+00	0.000000e+00	4.451965e-34	1.461092e-01	1.012218e-03	3.422426e-35	1.368902e-01	1.749947e-06	1.127215e-36	1.736148e-01	2.842988e-04	2.470321e-37	1.708503e-01	1.245964e-04	1.200186e-37	1.350670e-01	2.590393e-05	1.776734e-34	1.490079e-01	1.767214e-03	4.424759e-39	1.924691e-01	6.264973e-09	1.615578e-491	3.762197e-01	1.000000e+00	9.985087e-557	1.012449e-01	1.000000e+00
1.479688e-01	1.000000e-20	2.262953e+05	1.250902e+02	-4.249056e-11	7.225950e-34	1.522850e-745	1.122329e-01	1.000000e+00	2.998191e-48	4.890156e-01	3.602682e-01	2.736706e-1029	0.000000e+00	0.000000e+00	4.821091e-34	1.464664e-01	9.347308e-04	4.628157e-35	1.370904e-01	1.042996e-05	1.218328e-36	1.627501e-01	2.547599e-04	2.669843e-37	1.693550e-01	1.711225e-04	1.836722e-37	1.372871e-01	7.812066e-05	1.925305e-34	1.549143e-01	1.662016e-03	4.782437e-39	1.833196e-01	5.868246e-07	9.264384e-483	2.457737e-01	1.000000e+00	8.682300e-547	1.033689e-01	1.000000e+00
